Address	Length	Type	String
.rdata:0000000142DB3908	00000009	C	2.5.4.44
.rdata:0000000142DB3918	00000014	C	generationQualifier
.rdata:0000000142DB3930	00000009	C	2.5.4.45
.rdata:0000000142DB3940	00000015	C	X500UniqueIdentifier
.rdata:0000000142DB3958	00000009	C	2.5.4.46
.rdata:0000000142DB3968	0000000C	C	dnQualifier
.rdata:0000000142DB3978	00000009	C	2.5.4.65
.rdata:0000000142DB3988	0000000A	C	pseudonym
.rdata:0000000142DB3998	00000015	C	1.2.840.113549.1.9.1
.rdata:0000000142DB39B0	0000000D	C	emailAddress
.rdata:0000000142DB39C0	00000009	C	2.5.4.72
.rdata:0000000142DB39D8	0000000F	C	subjectAltName
.rdata:0000000142DB39E8	0000000A	C	2.5.29.18
.rdata:0000000142DB39F8	0000000E	C	issuerAltName
.rdata:0000000142DB3A08	0000000A	C	2.5.29.19
.rdata:0000000142DB3A18	00000011	C	basicConstraints
.rdata:0000000142DB3A30	00000017	C	2.16.840.1.101.3.4.2.4
.rdata:0000000142DB3A48	00000007	C	sha224
.rdata:0000000142DB3A50	00000017	C	2.16.840.1.101.3.4.2.1
.rdata:0000000142DB3A68	00000007	C	sha256
.rdata:0000000142DB3A70	00000017	C	2.16.840.1.101.3.4.2.2
.rdata:0000000142DB3A88	00000007	C	sha384
.rdata:0000000142DB3A90	00000017	C	2.16.840.1.101.3.4.2.3
.rdata:0000000142DB3AA8	00000007	C	sha512
.rdata:0000000142DB3AB0	00000006	C	%02x:
.rdata:0000000142DB3AC8	0000002A	C	%.4s-%.2s-%.2s %.2s:%.2s:%c%c%s%.*s%s%.*s
.rdata:0000000142DB3B00	00000025	C	%u%.2s-%.2s-%.2s %.2s:%.2s:%.2s %.*s
.rdata:0000000142DB3B28	0000000A	C	   %s: %s
.rdata:0000000142DB3B38	0000001D	C	   ECC Public Key (%lu bits)
.rdata:0000000142DB3B60	0000000F	C	ECC Public Key
.rdata:0000000142DB3B70	0000001D	C	   RSA Public Key (%lu bits)
.rdata:0000000142DB3B90	0000000F	C	RSA Public Key
.rdata:0000000142DB3BA0	00000007	C	rsa(n)
.rdata:0000000142DB3BA8	00000007	C	rsa(e)
.rdata:0000000142DB3BB0	00000007	C	dsa(p)
.rdata:0000000142DB3BB8	00000007	C	dsa(q)
.rdata:0000000142DB3BC0	00000007	C	dsa(g)
.rdata:0000000142DB3BC8	0000000D	C	dsa(pub_key)
.rdata:0000000142DB3BD8	00000006	C	dh(p)
.rdata:0000000142DB3BE0	00000006	C	dh(g)
.rdata:0000000142DB3BE8	0000000C	C	dh(pub_key)
.rdata:0000000142DB3BF8	00000008	C	Subject
.rdata:0000000142DB3C00	00000010	C	%2d Subject: %s
.rdata:0000000142DB3C10	00000007	C	Issuer
.rdata:0000000142DB3C18	0000000E	C	   Issuer: %s
.rdata:0000000142DB3C28	00000008	C	Version
.rdata:0000000142DB3C30	00000016	C	   Version: %u (0x%x)
.rdata:0000000142DB3C48	0000000E	C	Serial Number
.rdata:0000000142DB3C58	00000015	C	   Serial Number: %s
.rdata:0000000142DB3C70	00000014	C	Signature Algorithm
.rdata:0000000142DB3C88	0000001B	C	   Signature Algorithm: %s
.rdata:0000000142DB3CA8	0000000B	C	Start Date
.rdata:0000000142DB3CB8	00000012	C	   Start Date: %s
.rdata:0000000142DB3CD0	0000000C	C	Expire Date
.rdata:0000000142DB3CE0	00000013	C	   Expire Date: %s
.rdata:0000000142DB3CF8	00000015	C	Public Key Algorithm
.rdata:0000000142DB3D10	0000001C	C	   Public Key Algorithm: %s
.rdata:0000000142DB3D30	0000000A	C	Signature
.rdata:0000000142DB3D40	00000011	C	   Signature: %s
.rdata:0000000142DB3D58	0000001A	C	-----END CERTIFICATE-----
.rdata:0000000142DB3D80	00000018	C	server response timeout
.rdata:0000000142DB3D98	00000012	C	select/poll error
.rdata:0000000142DB3DB0	00000027	C	cached response data too big to handle
.rdata:0000000142DB3DD8	00000024	C	response reading failed (errno: %d)
.rdata:0000000142DB3E00	00000045	C	Excessive server response line length received, %zd bytes. Stripping
.rdata:0000000142DB3F70	00000006	C	LOGIN
.rdata:0000000142DB3F78	00000006	C	PLAIN
.rdata:0000000142DB3F80	00000009	C	CRAM-MD5
.rdata:0000000142DB3F90	0000000B	C	DIGEST-MD5
.rdata:0000000142DB3F9C	00000007	C	GSSAPI
.rdata:0000000142DB3FA8	00000009	C	EXTERNAL
.rdata:0000000142DB3FB8	00000008	C	XOAUTH2
.rdata:0000000142DB3FC0	0000000C	C	OAUTHBEARER
.rdata:0000000142DB3FD0	0000000C	C	SCRAM-SHA-1
.rdata:0000000142DB3FE0	0000000E	C	SCRAM-SHA-256
.rdata:0000000142DB3FF0	0000002A	C	Unsupported SASL authentication mechanism
.rdata:0000000142DB4068	0000000C	C	KGS!@#$%://
.rdata:0000000142DB4078	00000018	C	%s %s%s%s%s HTTP/1.%d\r\n
.rdata:0000000142DB4090	0000001A	C	SSPI error: %s failed: %s
.rdata:0000000142DB40B8	00000009	C	Kerberos
.rdata:0000000142DB40C8	00000019	C	AcquireCredentialsHandle
.rdata:0000000142DB40E8	0000001F	C	Failed to acquire credentials.
.rdata:0000000142DB4108	0000001A	C	InitializeSecurityContext
.rdata:0000000142DB4128	00000027	C	Failed to initialise security context.
.rdata:0000000142DB4150	0000002C	C	Failed to send SSPI authentication request.
.rdata:0000000142DB4180	0000002A	C	Failed to send SSPI authentication token.
.rdata:0000000142DB41B0	00000030	C	Failed to receive SSPI authentication response.
.rdata:0000000142DB41E0	00000030	C	User was rejected by the SOCKS5 server (%u %u).
.rdata:0000000142DB4210	00000033	C	Invalid SSPI authentication response type (%u %u).
.rdata:0000000142DB4248	0000002D	C	Failed to receive SSPI authentication token.
.rdata:0000000142DB4278	0000001A	C	QueryCredentialAttributes
.rdata:0000000142DB4298	0000001F	C	Failed to determine user name.
.rdata:0000000142DB42B8	00000032	C	SOCKS5 server authenticated user %s with GSS-API.
.rdata:0000000142DB42F0	0000000A	C	integrity
.rdata:0000000142DB4300	00000010	C	confidentiality
.rdata:0000000142DB4310	00000033	C	SOCKS5 server supports GSS-API %s data protection.
.rdata:0000000142DB4348	00000017	C	QueryContextAttributes
.rdata:0000000142DB4360	0000002D	C	Failed to query security context attributes.
.rdata:0000000142DB4390	0000000F	C	EncryptMessage
.rdata:0000000142DB43A0	00000028	C	Failed to send SSPI encryption request.
.rdata:0000000142DB43C8	00000025	C	Failed to send SSPI encryption type.
.rdata:0000000142DB43F0	0000002C	C	Failed to receive SSPI encryption response.
.rdata:0000000142DB4420	0000002F	C	Invalid SSPI encryption response type (%u %u).
.rdata:0000000142DB4450	00000028	C	Failed to receive SSPI encryption type.
.rdata:0000000142DB4478	0000000F	C	DecryptMessage
.rdata:0000000142DB4488	0000002F	C	Invalid SSPI encryption response length (%lu).
.rdata:0000000142DB44B8	00000011	C	out GSS-API data
.rdata:0000000142DB44D0	00000013	C	 GSS-API integrity
.rdata:0000000142DB44E8	00000019	C	 GSS-API confidentiality
.rdata:0000000142DB4508	00000029	C	SOCKS5 access with%s protection granted.
.rdata:0000000142DB4570	00000044	C	%s %02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x
.rdata:0000000142DB45B8	00000007	C	n,a=%s,
.rdata:0000000142DB45C0	00000007	C	host=%s
.rdata:0000000142DB45C8	0000000E	C	auth=Bearer %s
.rdata:0000000142DB45E0	00000007	C	n,a=%s,
.rdata:0000000142DB45E8	00000007	C	host=%s
.rdata:0000000142DB45F0	00000008	C	port=%ld
.rdata:0000000142DB45F9	0000000E	C	auth=Bearer %s
.rdata:0000000142DB4610	00000007	C	user=%s
.rdata:0000000142DB4618	0000000E	C	auth=Bearer %s
.rdata:0000000142DB4630	00000033	C	GSSAPI handshake failure (empty challenge message)
.rdata:0000000142DB4668	00000032	C	GSSAPI handshake failure (empty security message)
.rdata:0000000142DB46A0	00000031	C	GSSAPI handshake failure (invalid security data)
.rdata:0000000142DB46D8	00000032	C	GSSAPI handshake failure (invalid security layer)
.rdata:0000000142DB4710	00000044	C	 deflate 1.2.8 Copyright 1995-2013 Jean-loup Gailly and Mark Adler
.rdata:0000000142DB4850	00000010	C	need dictionary
.rdata:0000000142DB4860	0000000B	C	stream end
.rdata:0000000142DB4870	0000000B	C	file error
.rdata:0000000142DB4880	0000000D	C	stream error
.rdata:0000000142DB4890	0000000B	C	data error
.rdata:0000000142DB48A0	00000014	C	insufficient memory
.rdata:0000000142DB48B8	0000000D	C	buffer error
.rdata:0000000142DB48C8	00000015	C	incompatible version
.rdata:0000000142DB48E0	00000006	C	1.2.8
.rdata:0000000142DB5198	00000017	C	incorrect header check
.rdata:0000000142DB51B0	0000001B	C	unknown compression method
.rdata:0000000142DB51D0	00000014	C	invalid window size
.rdata:0000000142DB51E8	00000019	C	unknown header flags set
.rdata:0000000142DB5208	00000014	C	header crc mismatch
.rdata:0000000142DB5220	00000013	C	invalid block type
.rdata:0000000142DB5238	0000001D	C	invalid stored block lengths
.rdata:0000000142DB5258	00000024	C	too many length or distance symbols
.rdata:0000000142DB5280	00000019	C	invalid code lengths set
.rdata:0000000142DB52A0	0000001A	C	invalid bit length repeat
.rdata:0000000142DB52C0	00000025	C	invalid code -- missing end-of-block
.rdata:0000000142DB52E8	0000001C	C	invalid literal/lengths set
.rdata:0000000142DB5308	00000016	C	invalid distances set
.rdata:0000000142DB5320	0000001C	C	invalid literal/length code
.rdata:0000000142DB5340	00000016	C	invalid distance code
.rdata:0000000142DB5358	0000001E	C	invalid distance too far back
.rdata:0000000142DB5378	00000015	C	incorrect data check
.rdata:0000000142DB5390	00000017	C	incorrect length check
.rdata:0000000142DB53B5	00000005	C	0\aw,a
.rdata:0000000142DB54F1	00000006	C	Qkkbal
.rdata:0000000142DB574D	00000005	C	wn>Jj
.rdata:0000000142DB5865	00000009	C	Z* ,\t\a\vm8
.rdata:0000000142DB5975	00000006	C	H$6t\x1B\t
.rdata:0000000142DB5A96	00000005	C	\a52F*
.rdata:0000000142DB5B45	0000000A	C	\a\t#jT$\b+e?
.rdata:0000000142DB5BEB	00000006	C	\n=G\\\vp
.rdata:0000000142DB5C7D	00000009	C	[-&LMb#{'
.rdata:0000000142DB5C9B	00000005	C	)q\n>(
.rdata:0000000142DB5CC3	00000006	C	w+OQvr
.rdata:0000000142DB5CD9	00000005	C	\b\r}!b
.rdata:0000000142DB5D09	00000005	C	R1h58
.rdata:0000000142DB5DA6	00000008	C	)\\ZEo^m/
.rdata:0000000142DB6007	00000007	C	gC\bru&o
.rdata:0000000142DB6077	00000007	C	H*0\"ZOW
.rdata:0000000142DB61C0	00000006	C	l!;b\tF
.rdata:0000000142DB65D8	00000007	C	\rmj>zjZ
.rdata:0000000142DB6609	00000005	C	l6qnk
.rdata:0000000142DB66C6	00000005	C	6?r\ag
.rdata:0000000142DB6748	00000007	C	IiGM>nw
.rdata:0000000142DB67B5	00000006	C	\x1B1A26b
.rdata:0000000142DB696D	00000006	C	ewh/?y
.rdata:0000000142DB6A05	00000006	C	6~_'\x1B-
.rdata:0000000142DB6A99	00000009	C	*F2\a1wsHp
.rdata:0000000142DB6BEA	00000006	C	-\n\v\\G=
.rdata:0000000142DB6C80	00000005	C	#bML\"
.rdata:0000000142DB6C9A	00000008	C	`F(>\nq-q
.rdata:0000000142DB6CC4	00000005	C	vQO+t
.rdata:0000000142DB6DA8	00000005	C	^oEZ_
.rdata:0000000142DB705A	00000006	C	OZw3(?
.rdata:0000000142DB71DA	00000006	C	V_:X1:
.rdata:0000000142DB71FE	00000005	C	NJ2\"v
.rdata:0000000142DB7224	00000005	C	O*9y]
.rdata:0000000142DB73B7	00000009	C	\a\b\b\t\t\n\n\v\v
.rdata:0000000142DB7490	0000001F	C	\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B
.rdata:0000000142DB74BC	00000034	C	\a\a\a\a\b\b\b\b\b\b\b\b\t\t\t\t\t\t\t\t\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v
.rdata:0000000142DB7510	00000020	C	\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r\r
.rdata:0000000142DB7610	00000020	C	\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B\x1B
.rdata:0000000142DB7E10	0000002F	C	 inflate 1.2.8 Copyright 1995-2013 Mark Adler
.rdata:0000000142DB7F40	0000001A	C	EOSSDK-Win64-Shipping.dll
.rdata:0000000142DB819C	00000005	C	ky\"F$
.rdata:0000000142DB8370	00000010	C	steam_api64.dll
.rdata:0000000142DB8380	0000000F	C	fmodstudio.dll
.rdata:0000000142DB8400	00000018	C	AcquireSRWLockExclusive
.rdata:0000000142DB8418	00000018	C	ReleaseSRWLockExclusive
.rdata:0000000142DB8470	0000000E	C	bad exception
.rdata:0000000142DB8638	00000018	C	device or resource busy
.rdata:0000000142DB8650	00000011	C	invalid argument
.rdata:0000000142DB8668	00000010	C	no such process
.rdata:0000000142DB8678	00000012	C	not enough memory
.rdata:0000000142DB8690	00000018	C	operation not permitted
.rdata:0000000142DB86A8	0000001E	C	resource deadlock would occur
.rdata:0000000142DB86C8	0000001F	C	resource unavailable try again
.rdata:0000000142DB8798	00000012	C	bad function call
.rdata:0000000142DB8840	00000058	C	regex_error(error_collate): The expression contained an invalid collating element name.
.rdata:0000000142DB88A0	00000054	C	regex_error(error_ctype): The expression contained an invalid character class name.
.rdata:0000000142DB8900	00000068	C	regex_error(error_escape): The expression contained an invalid escaped character, or a trailing escape.
.rdata:0000000142DB8970	00000050	C	regex_error(error_backref): The expression contained an invalid back reference.
.rdata:0000000142DB89C0	00000047	C	regex_error(error_brack): The expression contained mismatched [ and ].
.rdata:0000000142DB8A10	00000047	C	regex_error(error_paren): The expression contained mismatched ( and ).
.rdata:0000000142DB8A60	00000047	C	regex_error(error_brace): The expression contained mismatched { and }.
.rdata:0000000142DB8AB0	0000005C	C	regex_error(error_badbrace): The expression contained an invalid range in a { expression }.
.rdata:0000000142DB8B10	00000070	C	regex_error(error_range): The expression contained an invalid character range, such as [b-a] in most encodings.
.rdata:0000000142DB8B80	0000006F	C	regex_error(error_space): There was insufficient memory to convert the expression into a finite state machine.
.rdata:0000000142DB8BF0	0000005A	C	regex_error(error_badrepeat): One of *?+{ was not preceded by a valid regular expression.
.rdata:0000000142DB8C50	0000007B	C	regex_error(error_complexity): The complexity of an attempted match against a regular expression exceeded a pre-set level.
.rdata:0000000142DB8CD0	00000092	C	regex_error(error_stack): There was insufficient memory to determine whether the regular expression could match the specified character sequence.
.rdata:0000000142DB8D68	00000019	C	regex_error(error_parse)
.rdata:0000000142DB8D88	0000001A	C	regex_error(error_syntax)
.rdata:0000000142DB8DA8	0000000C	C	regex_error
.rdata:0000000142DB9780	0000001D	C	address family not supported
.rdata:0000000142DB97A0	0000000F	C	address in use
.rdata:0000000142DB97B0	00000016	C	address not available
.rdata:0000000142DB97C8	00000012	C	already connected
.rdata:0000000142DB97E0	00000017	C	argument list too long
.rdata:0000000142DB97F8	00000017	C	argument out of domain
.rdata:0000000142DB9810	0000000C	C	bad address
.rdata:0000000142DB9820	00000014	C	bad file descriptor
.rdata:0000000142DB9838	0000000C	C	bad message
.rdata:0000000142DB9848	0000000C	C	broken pipe
.rdata:0000000142DB9858	00000013	C	connection aborted
.rdata:0000000142DB9870	0000001F	C	connection already in progress
.rdata:0000000142DB9890	00000013	C	connection refused
.rdata:0000000142DB98A8	00000011	C	connection reset
.rdata:0000000142DB98C0	00000012	C	cross device link
.rdata:0000000142DB98D8	0000001D	C	destination address required
.rdata:0000000142DB98F8	00000014	C	directory not empty
.rdata:0000000142DB9910	00000018	C	executable format error
.rdata:0000000142DB9928	0000000C	C	file exists
.rdata:0000000142DB9938	0000000F	C	file too large
.rdata:0000000142DB9948	00000012	C	filename too long
.rdata:0000000142DB9960	00000017	C	function not supported
.rdata:0000000142DB9978	00000011	C	host unreachable
.rdata:0000000142DB9990	00000013	C	identifier removed
.rdata:0000000142DB99A8	00000016	C	illegal byte sequence
.rdata:0000000142DB99C0	00000023	C	inappropriate io control operation
.rdata:0000000142DB99E8	0000000C	C	interrupted
.rdata:0000000142DB99F8	0000000D	C	invalid seek
.rdata:0000000142DB9A08	00000009	C	io error
.rdata:0000000142DB9A18	0000000F	C	is a directory
.rdata:0000000142DB9A28	0000000D	C	message size
.rdata:0000000142DB9A38	0000000D	C	network down
.rdata:0000000142DB9A48	0000000E	C	network reset
.rdata:0000000142DB9A58	00000014	C	network unreachable
.rdata:0000000142DB9A70	00000010	C	no buffer space
.rdata:0000000142DB9A80	00000011	C	no child process
.rdata:0000000142DB9A98	00000008	C	no link
.rdata:0000000142DB9AA0	00000012	C	no lock available
.rdata:0000000142DB9AB8	00000015	C	no message available
.rdata:0000000142DB9AD0	0000000B	C	no message
.rdata:0000000142DB9AE0	00000013	C	no protocol option
.rdata:0000000142DB9AF8	00000013	C	no space on device
.rdata:0000000142DB9B10	00000014	C	no stream resources
.rdata:0000000142DB9B28	0000001A	C	no such device or address
.rdata:0000000142DB9B48	0000000F	C	no such device
.rdata:0000000142DB9B58	0000001A	C	no such file or directory
.rdata:0000000142DB9B78	00000010	C	not a directory
.rdata:0000000142DB9B88	0000000D	C	not a socket
.rdata:0000000142DB9B98	0000000D	C	not a stream
.rdata:0000000142DB9BA8	0000000E	C	not connected
.rdata:0000000142DB9BB8	0000000E	C	not supported
.rdata:0000000142DB9BC8	00000013	C	operation canceled
.rdata:0000000142DB9BE0	00000016	C	operation in progress
.rdata:0000000142DB9BF8	00000018	C	operation not supported
.rdata:0000000142DB9C10	00000016	C	operation would block
.rdata:0000000142DB9C28	0000000B	C	owner dead
.rdata:0000000142DB9C38	00000012	C	permission denied
.rdata:0000000142DB9C50	0000000F	C	protocol error
.rdata:0000000142DB9C60	00000017	C	protocol not supported
.rdata:0000000142DB9C78	00000016	C	read only file system
.rdata:0000000142DB9C90	00000014	C	result out of range
.rdata:0000000142DB9CA8	00000016	C	state not recoverable
.rdata:0000000142DB9CC0	0000000F	C	stream timeout
.rdata:0000000142DB9CD0	0000000F	C	text file busy
.rdata:0000000142DB9CE0	0000000A	C	timed out
.rdata:0000000142DB9CF0	0000001E	C	too many files open in system
.rdata:0000000142DB9D10	00000014	C	too many files open
.rdata:0000000142DB9D28	0000000F	C	too many links
.rdata:0000000142DB9D38	0000001E	C	too many symbolic link levels
.rdata:0000000142DB9D58	00000010	C	value too large
.rdata:0000000142DB9D68	00000014	C	wrong protocol type
.rdata:0000000142DB9D80	00000025	C	0123456789abcdefghijklmnopqrstuvwxyz
.rdata:0000000142DB9DB0	0000001E	C	\v\v\n\n\t\t\t\t\t\b\b\b\b\b\b\b\a\a\a\a\a\a\a\a\a\a\a\a\a
.rdata:0000000142DB9DD0	00000025	C	0123456789abcdefghijklmnopqrstuvwxyz
.rdata:0000000142DB9E17	00000007	C	\r\r\r\r\r\r
.rdata:0000000142DBA268	0000001C	C	invalid random_device value
.rdata:0000000142DBA4E0	0000000E	C	GetTempPath2W
.rdata:0000000142DBA4F0	00000014	C	GetCurrentPackageId
.rdata:0000000142DBA508	0000001F	C	GetSystemTimePreciseAsFileTime
.rdata:0000000142DBAD50	0000000C	C	0123456789-
.rdata:0000000142DBAD5C	00000006	C	%.0Lf
.rdata:0000000142DBAD68	0000000C	C	0123456789-
.rdata:0000000142DBAD78	0000000C	C	0123456789-
.rdata:0000000142DBAD88	0000000C	C	0123456789-
.rdata:0000000142DBADA0	00000079	C	+v$x+v$xv$+xv+$xv$+x+$vx+$vx$v+x+$vx$+vx+v $+v $v $+v +$v $++$ v+$ v$ v++$ v$+ v+xv$+ v$v$ +v+ $v$ ++x$v+ $v$v ++ $v$ +v
.rdata:0000000142DBAE20	0000001B	C	0123456789ABCDEFabcdef-+Xx
.rdata:0000000142DBAE40	0000001D	C	0123456789ABCDEFabcdef-+XxPp
.rdata:0000000142DBB0F8	0000000C	C	0123456789-
.rdata:0000000142DBB108	0000000C	C	0123456789-
.rdata:0000000142DBB290	00000017	C	out of memory in 'new'
.rdata:0000000142DBB2A8	0000000C	C	show_errors
.rdata:0000000142DBB2B8	00000008	C	verbose
.rdata:0000000142DBB2C0	0000000D	C	eager_commit
.rdata:0000000142DBB2D0	00000013	C	arena_eager_commit
.rdata:0000000142DBB2E8	00000014	C	eager_region_commit
.rdata:0000000142DBB300	00000010	C	purge_decommits
.rdata:0000000142DBB310	00000010	C	reset_decommits
.rdata:0000000142DBB320	00000015	C	allow_large_os_pages
.rdata:0000000142DBB338	0000000F	C	large_os_pages
.rdata:0000000142DBB348	00000016	C	reserve_huge_os_pages
.rdata:0000000142DBB360	00000019	C	reserve_huge_os_pages_at
.rdata:0000000142DBB380	00000012	C	reserve_os_memory
.rdata:0000000142DBB398	00000019	C	deprecated_segment_cache
.rdata:0000000142DBB3B8	00000016	C	deprecated_page_reset
.rdata:0000000142DBB3D0	00000015	C	abandoned_page_purge
.rdata:0000000142DBB3E8	00000015	C	abandoned_page_reset
.rdata:0000000142DBB400	00000019	C	deprecated_segment_reset
.rdata:0000000142DBB420	00000013	C	eager_commit_delay
.rdata:0000000142DBB438	0000000C	C	purge_delay
.rdata:0000000142DBB448	0000000C	C	reset_delay
.rdata:0000000142DBB458	0000000F	C	use_numa_nodes
